Company,month,BFPP,L01,Actual_EUR,Plan_EUR,Gap_EUR,Gap_%
2236,10,BFPP-2AZ,Overheads,0.0,-734663.8236429272,734663.8236429272,-1.0
2236,10,BFPP-2B3,Overheads,0.0,-260763.1937028689,260763.1937028689,-1.0
2236,10,BFPP-2B6,Overheads,0.0,-2032418.3221964727,2032418.3221964727,-1.0
2236,10,BFPP-2B8,Overheads,0.0,-2471024.4616076844,2471024.4616076844,-1.0
2236,10,BFPP-2C6,Overheads,0.0,-183371.53942406908,183371.53942406908,-1.0
2236,10,BFPP-2C7,Overheads,0.0,-13042374.743427373,13042374.743427373,-1.0
2236,10,BFPP-2C8,Overheads,0.0,-2214613.583502914,2214613.583502914,-1.0
2236,10,BFPP-2C9,Overheads,0.0,-15093661.136294158,15093661.136294158,-1.0
2236,10,BFPP-2CB,Overheads,0.0,-18.722659425583707,18.722659425583707,-1.0
2236,10,BFPP-2CD,Overheads,0.0,-123.05107505956987,123.05107505956987,-1.0
2236,10,BFPP-2CL,Overheads,0.0,-5696007.048179079,5696007.048179079,-1.0
2236,10,BFPP-2CM,Overheads,0.0,0.0,0.0,
2236,10,BFPP-2CO,Overheads,0.0,-696729.4110954913,696729.4110954913,-1.0
2236,10,BFPP-2DN,Overheads,0.0,-1433331.1581369503,1433331.1581369503,-1.0
2236,10,BFPP-2E6,Overheads,0.0,-243532.63284982505,243532.63284982505,-1.0
2236,10,BFPP-2E7,Overheads,0.0,-66520.60125945228,66520.60125945228,-1.0
2236,10,BFPP-2EE,Overheads,0.0,0.0,0.0,
2236,10,BFPP-2EQ,Overheads,0.0,0.0,0.0,
2236,10,BFPP-2ER,Overheads,0.0,-49326.503934402775,49326.503934402775,-1.0
2236,10,BFPP-2EU,Overheads,0.0,-1515974.9439747678,1515974.9439747678,-1.0
2236,10,BFPP-2EV,Overheads,0.0,-67696.16221496365,67696.16221496365,-1.0
2236,10,BFPP-2EW,Overheads,0.0,-46611.45064608886,46611.45064608886,-1.0
2236,10,BFPP-2EY,Overheads,0.0,-899588.9531889183,899588.9531889183,-1.0
2236,10,BFPP-2F8,Overheads,0.0,-676669.3877574085,676669.3877574085,-1.0
2236,10,BFPP-2FO,Overheads,0.0,-1216182.698411331,1216182.698411331,-1.0
2236,10,BFPP-2G3,Overheads,0.0,-617285.9752199679,617285.9752199679,-1.0
2236,10,BFPP-2UQ,Overheads,0.0,-309015.78223898675,309015.78223898675,-1.0
2236,10,BFPP-2W1,Overheads,0.0,-4037352.155723393,4037352.155723393,-1.0
2236,10,BFPP-2XO,Overheads,0.0,-50.39879752192568,50.39879752192568,-1.0
2236,10,BFPP-2XQ,Overheads,0.0,-15892077.586219197,15892077.586219197,-1.0
2236,10,BFPP-2XR,Overheads,0.0,-6647930.262516415,6647930.262516415,-1.0
2236,10,BFPP-2YA,Overheads,0.0,-2570537.8312375247,2570537.8312375247,-1.0
2236,10,BFPP-2YO,Overheads,0.0,-959203.4177830357,959203.4177830357,-1.0
2236,10,BFPP-2Z5,Overheads,0.0,0.0,0.0,
2236,10,BFPP-2Z7,Overheads,0.0,-311924.8022696279,311924.8022696279,-1.0
2236,10,BFPP-2ZY,Overheads,0.0,-9143433.651410604,9143433.651410604,-1.0
2236,10,BFPP-31R,Overheads,0.0,-12516.53354120364,12516.53354120364,-1.0
2236,10,BFPP-31U,Overheads,0.0,-7026.690013855117,7026.690013855117,-1.0
2236,10,BFPP-32K,Overheads,0.0,-1249556.590293132,1249556.590293132,-1.0
2236,10,BFPP-32U,Overheads,0.0,-6022935.315864259,6022935.315864259,-1.0
2236,10,BFPP-32Y,Overheads,0.0,-307405.5462395295,307405.5462395295,-1.0
2236,10,BFPP-32Z,Overheads,0.0,-142042.44836506425,142042.44836506425,-1.0
2236,10,BFPP-333,Overheads,0.0,-1101593.0685865514,1101593.0685865514,-1.0
2236,10,BFPP-334,Overheads,0.0,-1843647.1047363302,1843647.1047363302,-1.0
2236,10,BFPP-341,Overheads,0.0,-177580.75397671288,177580.75397671288,-1.0
2236,10,BFPP-342,Overheads,0.0,-156553.62187194134,156553.62187194134,-1.0
2236,10,BFPP-344,Overheads,0.0,0.0,0.0,
2236,10,BFPP-380,Overheads,0.0,-54.39792350128032,54.39792350128032,-1.0
2236,10,BFPP-38G,Overheads,0.0,0.0,0.0,
2236,10,BFPP-38Z,Overheads,0.0,-128835.52627176371,128835.52627176371,-1.0
2236,10,BFPP-391,Overheads,0.0,-106099.84698327513,106099.84698327513,-1.0
2236,10,BFPP-3FC,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3HO,Overheads,0.0,-1317937.462618699,1317937.462618699,-1.0
2236,10,BFPP-3HQ,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3HU,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3HV,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3HW,Overheads,0.0,-1542836.1620165566,1542836.1620165566,-1.0
2236,10,BFPP-3HY,Overheads,0.0,-32184.15459343217,32184.15459343217,-1.0
2236,10,BFPP-3I1,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3I2,Overheads,0.0,-36237.302958302236,36237.302958302236,-1.0
2236,10,BFPP-3I3,Overheads,0.0,-78378.89722841469,78378.89722841469,-1.0
2236,10,BFPP-3I4,Overheads,0.0,-108390.35575402112,108390.35575402112,-1.0
2236,10,BFPP-3II,Overheads,0.0,-128254.81154391453,128254.81154391453,-1.0
2236,10,BFPP-3IL,Overheads,0.0,-177344.29008957563,177344.29008957563,-1.0
2236,10,BFPP-3IQ,Overheads,0.0,-1784980.6649422196,1784980.6649422196,-1.0
2236,10,BFPP-3IT,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3IV,Overheads,0.0,-75588.87145076245,75588.87145076245,-1.0
2236,10,BFPP-3IY,Overheads,0.0,-359421.84760471917,359421.84760471917,-1.0
2236,10,BFPP-3LJ,Overheads,0.0,-40902.939541261745,40902.939541261745,-1.0
2236,10,BFPP-3LK,Overheads,0.0,-112472.06204884418,112472.06204884418,-1.0
2236,10,BFPP-3LN,Overheads,0.0,-22607.703877916723,22607.703877916723,-1.0
2236,10,BFPP-3M8,Overheads,0.0,-79791.07804962093,79791.07804962093,-1.0
2236,10,BFPP-3M9,Overheads,0.0,-180904.78392477817,180904.78392477817,-1.0
2236,10,BFPP-3MA,Overheads,0.0,-5052448.939116234,5052448.939116234,-1.0
2236,10,BFPP-3MB,Overheads,0.0,-214446.44797276997,214446.44797276997,-1.0
2236,10,BFPP-3MG,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3MT,Overheads,0.0,-742298.9285735555,742298.9285735555,-1.0
2236,10,BFPP-3ND,Overheads,0.0,-243988.69564512052,243988.69564512052,-1.0
2236,10,BFPP-3NE,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3O1,Overheads,0.0,-3633804.8176822276,3633804.8176822276,-1.0
2236,10,BFPP-3O2,Overheads,0.0,-9407417.88214278,9407417.88214278,-1.0
2236,10,BFPP-3VG,Overheads,0.0,-3240786.8536863583,3240786.8536863583,-1.0
2236,10,BFPP-3VH,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3WM,Overheads,0.0,0.0,0.0,
2236,10,BFPP-3XU,Overheads,0.0,-190256.29816717212,190256.29816717212,-1.0
2236,10,BFPP-412,Overheads,0.0,-4079626.4946976127,4079626.4946976127,-1.0
2236,10,BFPP-413,Overheads,0.0,-35335259.383076824,35335259.383076824,-1.0
2236,10,BFPP-414,Overheads,0.0,-1959658.9448384051,1959658.9448384051,-1.0
2236,10,BFPP-415,Overheads,0.0,-2739075.446592851,2739075.446592851,-1.0
2236,10,BFPP-416,Overheads,0.0,-11758969.895488838,11758969.895488838,-1.0
2236,10,BFPP-41A,Overheads,0.0,-33799752.78830426,33799752.78830426,-1.0
2236,10,BFPP-41B,Overheads,0.0,-3552912.63842422,3552912.63842422,-1.0
2236,10,BFPP-41D,Overheads,0.0,0.0,0.0,
2236,10,BFPP-41E,Overheads,0.0,0.0,0.0,
2236,10,BFPP-41Y,Overheads,0.0,-122794.98424437192,122794.98424437192,-1.0
2236,10,BFPP-41Z,Overheads,0.0,0.0,0.0,
2236,10,BFPP-43H,Overheads,0.0,-6047063.190802876,6047063.190802876,-1.0
2236,10,BFPP-43S,Overheads,0.0,0.0,0.0,
2236,10,BFPP-45X,Overheads,0.0,-58610.22391185355,58610.22391185355,-1.0
2236,10,BFPP-47Y,Overheads,0.0,-15351623.74112852,15351623.74112852,-1.0
2236,10,BFPP-47Z,Overheads,0.0,-12239507.227953613,12239507.227953613,-1.0
2236,10,BFPP-480,Overheads,0.0,-7143323.378220309,7143323.378220309,-1.0
2236,10,BFPP-48H,Overheads,0.0,-10193819.09734698,10193819.09734698,-1.0
2236,10,BFPP-48I,Overheads,0.0,-13881301.293588812,13881301.293588812,-1.0
2236,10,BFPP-48K,Overheads,0.0,-3905344.832818989,3905344.832818989,-1.0
2236,10,BFPP-48T,Overheads,0.0,-47244.460309043716,47244.460309043716,-1.0
2236,10,BFPP-48U,Overheads,0.0,-9434405.148911998,9434405.148911998,-1.0
2236,10,BFPP-49W,Overheads,0.0,-2450805.2337016207,2450805.2337016207,-1.0
2236,10,BFPP-49X,Overheads,0.0,-1133204.6144945112,1133204.6144945112,-1.0
2236,10,BFPP-4BS,Overheads,0.0,-22786.429090824513,22786.429090824513,-1.0
2236,10,BFPP-4C8,Overheads,0.0,-13739074.370206011,13739074.370206011,-1.0
2236,10,BFPP-4DT,Overheads,0.0,-829813.4889227747,829813.4889227747,-1.0
2236,10,BFPP-4E1,Overheads,0.0,-141113.82913623174,141113.82913623174,-1.0
2236,10,BFPP-4E5,Overheads,0.0,-4960943.947174296,4960943.947174296,-1.0
2236,10,BFPP-4EC,Overheads,0.0,-2957513.8115212894,2957513.8115212894,-1.0
2236,10,BFPP-4FT,Overheads,0.0,0.0,0.0,
2236,10,BFPP-4GU,Overheads,0.0,-6654.9406429958335,6654.9406429958335,-1.0
2236,10,BFPP-4HH,Overheads,0.0,-28887.91415109788,28887.91415109788,-1.0
2236,10,BFPP-4JK,Overheads,0.0,-245960.1180400604,245960.1180400604,-1.0
2236,10,BFPP-4JT,Overheads,0.0,0.0,0.0,
2236,10,BFPP-4K7,Overheads,0.0,-171447.55696041413,171447.55696041413,-1.0
2236,10,BFPP-4K8,Overheads,0.0,-132375.97064528023,132375.97064528023,-1.0
2236,10,BFPP-4K9,Overheads,0.0,-97233.63320868887,97233.63320868887,-1.0
2236,10,BFPP-4KA,Overheads,0.0,-2598736.5779359206,2598736.5779359206,-1.0
2236,10,BFPP-4KJ,Overheads,0.0,0.0,0.0,
2236,10,BFPP-4KY,Overheads,0.0,-183929.56324735077,183929.56324735077,-1.0
2236,10,BFPP-4KZ,Overheads,0.0,-82343.4442408326,82343.4442408326,-1.0
2236,10,BFPP-4L0,Overheads,0.0,-79818.82151449213,79818.82151449213,-1.0
2236,10,BFPP-4L1,Overheads,0.0,-149430.12691323907,149430.12691323907,-1.0
2236,10,BFPP-4L2,Overheads,0.0,-30628.077585674706,30628.077585674706,-1.0
2236,10,BFPP-4L4,Overheads,0.0,0.0,0.0,
2236,10,BFPP-4LK,Overheads,0.0,-1834770.950861271,1834770.950861271,-1.0
2236,10,BFPP-4OC,Overheads,0.0,-842005.5356903084,842005.5356903084,-1.0
2236,10,BFPP-4OD,Overheads,0.0,-1249530.3258000123,1249530.3258000123,-1.0
2236,10,BFPP-4OL,Overheads,0.0,-67354.00761156995,67354.00761156995,-1.0
2236,10,BFPP-4P3,Overheads,0.0,-793813.9254560367,793813.9254560367,-1.0
2236,10,BFPP-4P4,Overheads,0.0,-439426.8234924521,439426.8234924521,-1.0
2236,10,BFPP-4PI,Overheads,0.0,0.0,0.0,
2236,10,BFPP-4PJ,Overheads,0.0,-39.034626478248505,39.034626478248505,-1.0
2236,10,BFPP-4PK,Overheads,0.0,0.0,0.0,
2236,10,BFPP-4PO,Overheads,0.0,-354.08102271423184,354.08102271423184,-1.0
2236,10,BFPP-4QM,Overheads,0.0,-3738889.882057546,3738889.882057546,-1.0
2236,10,BFPP-4QQ,Overheads,0.0,-754765.6353616167,754765.6353616167,-1.0
2236,10,BFPP-4RA,Overheads,0.0,-546169.2617716844,546169.2617716844,-1.0
2236,10,BFPP-4RB,Overheads,0.0,-4031463.0780684873,4031463.0780684873,-1.0
2236,10,BFPP-4RG,Overheads,0.0,-273927.2250247256,273927.2250247256,-1.0
2236,10,BFPP-4S6,Overheads,0.0,-1535436.1335983933,1535436.1335983933,-1.0
2236,10,BFPP-4SG,Overheads,0.0,-503662.62206420605,503662.62206420605,-1.0
2236,10,BFPP-4SH,Overheads,0.0,-703934.7637345139,703934.7637345139,-1.0
2236,10,BFPP-4TI,Overheads,0.0,0.0,0.0,
2236,10,BFPP-4TJ,Overheads,0.0,0.0,0.0,
2236,10,BFPP-4UJ,Overheads,0.0,-6154442.80804782,6154442.80804782,-1.0
2236,10,BFPP-4UK,Overheads,0.0,-4111330.5045854915,4111330.5045854915,-1.0
2236,10,BFPP-4UL,Overheads,0.0,-6923275.373945609,6923275.373945609,-1.0
2236,10,BFPP-4UM,Overheads,0.0,-11377787.864204718,11377787.864204718,-1.0
2236,10,BFPP-4WG,Overheads,0.0,-735285.6341696334,735285.6341696334,-1.0
2236,10,BFPP-4WH,Overheads,0.0,-577889.8718733081,577889.8718733081,-1.0
2236,10,BFPP-4WJ,Overheads,0.0,-322709.0420673475,322709.0420673475,-1.0
2236,10,BFPP-4WK,Overheads,0.0,-319458.8416972833,319458.8416972833,-1.0
2236,10,BFPP-4WL,Overheads,0.0,-2211333.188476834,2211333.188476834,-1.0
2236,10,BFPP-4WV,Overheads,0.0,-732818.1466206715,732818.1466206715,-1.0
2236,10,BFPP-4YD,Overheads,0.0,-1793377.2683682211,1793377.2683682211,-1.0
2236,10,BFPP-4YE,Overheads,0.0,-1693548.9969466554,1693548.9969466554,-1.0
2236,10,BFPP-4YF,Overheads,0.0,-1402048.1848847552,1402048.1848847552,-1.0
2236,10,BFPP-4YO,Overheads,0.0,-63544.81559088673,63544.81559088673,-1.0
2236,10,BFPP-4ZZ,Overheads,0.0,-1017914.294034153,1017914.294034153,-1.0
2236,10,BFPP-504,Overheads,0.0,1.6859273199684308,-1.6859273199684308,-1.0
2236,10,BFPP-50B,Overheads,0.0,-409379.15231610223,409379.15231610223,-1.0
2236,10,BFPP-514,Overheads,0.0,-183957.68467133294,183957.68467133294,-1.0
2236,10,BFPP-51C,Overheads,0.0,-62919.44381881916,62919.44381881916,-1.0
2236,10,BFPP-51D,Overheads,0.0,-702760.5874427162,702760.5874427162,-1.0
2236,10,BFPP-51I,Overheads,0.0,-153591.61518771088,153591.61518771088,-1.0
2236,10,BFPP-51O,Overheads,0.0,-104632.37204357196,104632.37204357196,-1.0
2236,10,BFPP-51P,Overheads,0.0,-338703.59708577173,338703.59708577173,-1.0
2236,10,BFPP-51Q,Overheads,0.0,-792208.6549027301,792208.6549027301,-1.0
2236,10,BFPP-51Z,Overheads,0.0,-473433.08300953393,473433.08300953393,-1.0
2236,10,BFPP-524,Overheads,0.0,-784502.8611379908,784502.8611379908,-1.0
2236,10,BFPP-525,Overheads,0.0,-54620.9109454325,54620.9109454325,-1.0
2236,10,BFPP-526,Overheads,0.0,-33819.53434698084,33819.53434698084,-1.0
2236,10,BFPP-527,Overheads,0.0,-6068198.622611009,6068198.622611009,-1.0
2236,10,BFPP-52G,Overheads,0.0,-309095.28580773884,309095.28580773884,-1.0
2236,10,BFPP-52W,Overheads,0.0,-778105.0348900156,778105.0348900156,-1.0
2236,10,BFPP-53V,Overheads,0.0,-227212.55338345616,227212.55338345616,-1.0
2236,10,BFPP-54R,Overheads,0.0,-531326.0642862342,531326.0642862342,-1.0
2236,10,BFPP-54S,Overheads,0.0,-6833632.214763633,6833632.214763633,-1.0
2236,10,BFPP-54X,Overheads,0.0,-544274.9105947567,544274.9105947567,-1.0
2236,10,BFPP-561,Overheads,0.0,-454096.9052247098,454096.9052247098,-1.0
2236,10,BFPP-563,Overheads,0.0,-478505.8116936317,478505.8116936317,-1.0
2236,10,BFPP-564,Overheads,0.0,-1121560.0697598702,1121560.0697598702,-1.0
2236,10,BFPP-565,Overheads,0.0,-142517.80561252485,142517.80561252485,-1.0
2236,10,BFPP-56H,Overheads,0.0,-227824.2903517759,227824.2903517759,-1.0
2236,10,BFPP-573,Overheads,0.0,-1242127.9325778966,1242127.9325778966,-1.0
2236,10,BFPP-580,Overheads,0.0,-63572.48793474552,63572.48793474552,-1.0
2236,10,BFPP-581,Overheads,0.0,-34854.14802165314,34854.14802165314,-1.0
2236,10,BFPP-582,Overheads,0.0,-23934.973939965854,23934.973939965854,-1.0
2236,10,BFPP-583,Overheads,0.0,-86274.81240741328,86274.81240741328,-1.0
2236,10,BFPP-584,Overheads,0.0,-22306.473438658315,22306.473438658315,-1.0
2236,10,BFPP-58J,Overheads,0.0,-1219394.3583108378,1219394.3583108378,-1.0
2236,10,BFPP-58K,Overheads,0.0,-927750.3244019597,927750.3244019597,-1.0
2236,10,BFPP-59O,Overheads,0.0,-4647014.564094521,4647014.564094521,-1.0
2236,10,BFPP-59S,Overheads,0.0,-1338734.013343715,1338734.013343715,-1.0
2236,10,BFPP-59T,Overheads,0.0,-303680.28785730345,303680.28785730345,-1.0
2236,10,BFPP-59V,Overheads,0.0,-1648789.3258343325,1648789.3258343325,-1.0
2236,10,BFPP-5A5,Overheads,0.0,-1582530.6804076838,1582530.6804076838,-1.0
2236,10,BFPP-5A6,Overheads,0.0,-1574508.2345715857,1574508.2345715857,-1.0
2236,10,BFPP-5CD,Overheads,0.0,-6452345.821935619,6452345.821935619,-1.0
2236,10,BFPP-5CE,Overheads,0.0,-2844621.151709142,2844621.151709142,-1.0
2236,10,BFPP-5CF,Overheads,0.0,-3815542.7430121494,3815542.7430121494,-1.0
2236,10,BFPP-5DC,Overheads,0.0,-2729019.9977728245,2729019.9977728245,-1.0
2236,10,BFPP-5DW,Overheads,0.0,-5437073.794429682,5437073.794429682,-1.0
2236,10,BFPP-5DY,Overheads,0.0,-583045.0950555133,583045.0950555133,-1.0
2236,10,BFPP-5DZ,Overheads,0.0,-485480.1060968094,485480.1060968094,-1.0
2236,10,BFPP-5E9,Overheads,0.0,-11235.64445635182,11235.64445635182,-1.0
2236,10,BFPP-5ES,Overheads,0.0,-14714107.167969834,14714107.167969834,-1.0
2236,10,BFPP-5EY,Overheads,0.0,-9368090.970938807,9368090.970938807,-1.0
2236,10,BFPP-5F7,Overheads,0.0,-1217220.1930814472,1217220.1930814472,-1.0
2236,10,BFPP-5FB,Overheads,0.0,-195436.60194116426,195436.60194116426,-1.0
2236,10,BFPP-5FF,Overheads,0.0,-14919895.966111941,14919895.966111941,-1.0
2236,10,BFPP-5FH,Overheads,0.0,-1337420.6030703604,1337420.6030703604,-1.0
2236,10,BFPP-5FY,Overheads,0.0,-550315.9751253274,550315.9751253274,-1.0
2236,10,BFPP-5G2,Overheads,0.0,-1551003.6239604033,1551003.6239604033,-1.0
2236,10,BFPP-5G3,Overheads,0.0,-4221696.516161222,4221696.516161222,-1.0
2236,10,BFPP-5G4,Overheads,0.0,-4356652.825440138,4356652.825440138,-1.0
2236,10,BFPP-5G5,Overheads,0.0,-2257599.782988782,2257599.782988782,-1.0
2236,10,BFPP-5G6,Overheads,0.0,-1826377.8121311306,1826377.8121311306,-1.0
2236,10,BFPP-5G7,Overheads,0.0,-3627514.4120298014,3627514.4120298014,-1.0
2236,10,BFPP-5G8,Overheads,0.0,-822418.1537644683,822418.1537644683,-1.0
2236,10,BFPP-5G9,Overheads,0.0,-24128842.948179528,24128842.948179528,-1.0
2236,10,BFPP-5GA,Overheads,0.0,-1941953.5515128328,1941953.5515128328,-1.0
2236,10,BFPP-5GB,Overheads,0.0,-1175161.0609596802,1175161.0609596802,-1.0
2236,10,BFPP-5GC,Overheads,0.0,-1244264.9806353888,1244264.9806353888,-1.0
2236,10,BFPP-5GD,Overheads,0.0,-6438491.436120923,6438491.436120923,-1.0
2236,10,BFPP-5GG,Overheads,0.0,-182186.00391316484,182186.00391316484,-1.0
2236,10,BFPP-5GI,Overheads,0.0,-347731.52577592985,347731.52577592985,-1.0
2236,10,BFPP-5GJ,Overheads,0.0,-310759.2625161699,310759.2625161699,-1.0
2236,10,BFPP-5GK,Overheads,0.0,-9081093.571186995,9081093.571186995,-1.0
2236,10,BFPP-5GL,Overheads,0.0,-500977.6735386434,500977.6735386434,-1.0
2236,10,BFPP-5GM,Overheads,0.0,-378531.59801607433,378531.59801607433,-1.0
2236,10,BFPP-5GN,Overheads,0.0,-54940.474866426455,54940.474866426455,-1.0
2236,10,BFPP-5GO,Overheads,0.0,-336943.54300775775,336943.54300775775,-1.0
2236,10,BFPP-5GQ,Overheads,0.0,-38129.73865372153,38129.73865372153,-1.0
2236,10,BFPP-5GR,Overheads,0.0,-10590391.769992566,10590391.769992566,-1.0
2236,10,BFPP-5GS,Overheads,0.0,-285116.2844739613,285116.2844739613,-1.0
2236,10,BFPP-5GT,Overheads,0.0,-844637.0938414924,844637.0938414924,-1.0
2236,10,BFPP-5GU,Overheads,0.0,-35493.23855388507,35493.23855388507,-1.0
2236,10,BFPP-5GV,Overheads,0.0,-1347573.1186235251,1347573.1186235251,-1.0
2236,10,BFPP-5GX,Overheads,0.0,-313417.26035806135,313417.26035806135,-1.0
2236,10,BFPP-5GY,Overheads,0.0,-136924.79620556204,136924.79620556204,-1.0
2236,10,BFPP-5GZ,Overheads,0.0,-493831.5159965604,493831.5159965604,-1.0
2236,10,BFPP-5H0,Overheads,0.0,-300475.84831563657,300475.84831563657,-1.0
2236,10,BFPP-5H1,Overheads,0.0,-108752.05994258146,108752.05994258146,-1.0
2236,10,BFPP-5H2,Overheads,0.0,-144596.53242556757,144596.53242556757,-1.0
2236,10,BFPP-5H3,Overheads,0.0,-518341.78075197554,518341.78075197554,-1.0
2236,10,BFPP-5H4,Overheads,0.0,-2231647.6087684003,2231647.6087684003,-1.0
2236,10,BFPP-5H5,Overheads,0.0,-1161703.9193182378,1161703.9193182378,-1.0
2236,10,BFPP-5H7,Overheads,0.0,-433098.68135798257,433098.68135798257,-1.0
2236,10,BFPP-5H8,Overheads,0.0,-6161176.187836348,6161176.187836348,-1.0
2236,10,BFPP-5HA,Overheads,0.0,-6828669.782593161,6828669.782593161,-1.0
2236,10,BFPP-5HC,Overheads,0.0,-2509897.8451412055,2509897.8451412055,-1.0
2236,10,BFPP-5HE,Overheads,0.0,-4142780.299138962,4142780.299138962,-1.0
2236,10,BFPP-5HF,Overheads,0.0,-985788.2260093043,985788.2260093043,-1.0
2236,10,BFPP-5HG,Overheads,0.0,-8994734.846753066,8994734.846753066,-1.0
2236,10,BFPP-5HH,Overheads,0.0,-1316842.4738190928,1316842.4738190928,-1.0
2236,10,BFPP-5HI,Overheads,0.0,-585971.6698299096,585971.6698299096,-1.0
2236,10,BFPP-5HJ,Overheads,0.0,-116678.60365211919,116678.60365211919,-1.0
2236,10,BFPP-5HK,Overheads,0.0,-755377.2451723514,755377.2451723514,-1.0
2236,10,BFPP-5I3,Overheads,0.0,-18563246.303921197,18563246.303921197,-1.0
2236,10,BFPP-5I4,Overheads,0.0,-37.756548986995,37.756548986995,-1.0
2236,10,BFPP-5I5,Overheads,0.0,-1461401.807531976,1461401.807531976,-1.0
2236,10,BFPP-5I7,Overheads,0.0,-1976709.3601653443,1976709.3601653443,-1.0
2236,10,BFPP-5IA,Overheads,0.0,-1971290.5596033689,1971290.5596033689,-1.0
2236,10,BFPP-5IE,Overheads,0.0,-31.10074012104884,31.10074012104884,-1.0
2236,10,BFPP-5IG,Overheads,0.0,-847681.1153356222,847681.1153356222,-1.0
2236,10,BFPP-5IH,Overheads,0.0,-4716998.04738678,4716998.04738678,-1.0
2236,10,BFPP-5IJ,Overheads,0.0,-72652.9735537046,72652.9735537046,-1.0
2236,10,BFPP-5IL,Overheads,0.0,-823881.9970950487,823881.9970950487,-1.0
2236,10,BFPP-5IO,Overheads,0.0,-611237.1727353651,611237.1727353651,-1.0
2236,10,BFPP-5IT,Overheads,0.0,-838107.815123069,838107.815123069,-1.0
2236,10,BFPP-5IU,Overheads,0.0,-23951785.364125937,23951785.364125937,-1.0
2236,10,BFPP-5IY,Overheads,0.0,-38337.53894031725,38337.53894031725,-1.0
2236,10,BFPP-5J1,Overheads,0.0,-1695776.0703935784,1695776.0703935784,-1.0
2236,10,BFPP-5JG,Overheads,0.0,-20613282.000223696,20613282.000223696,-1.0
2236,10,BFPP-5JS,Overheads,0.0,-1098995.2257935265,1098995.2257935265,-1.0
2236,10,BFPP-5KE,Overheads,0.0,-17990430.68934911,17990430.68934911,-1.0
2236,10,BFPP-5KF,Overheads,0.0,-4889847.202192133,4889847.202192133,-1.0
2236,10,BFPP-5KG,Overheads,0.0,-1887039.4699024828,1887039.4699024828,-1.0
2236,10,BFPP-5LR,Overheads,0.0,-4499748.720618527,4499748.720618527,-1.0
2236,10,BFPP-5M2,Overheads,0.0,-10173823.246607423,10173823.246607423,-1.0
2236,10,BFPP-5M3,Overheads,0.0,-35535.73606217555,35535.73606217555,-1.0
2236,10,BFPP-5M6,Overheads,0.0,-1516392.2830447678,1516392.2830447678,-1.0
2236,10,BFPP-5M7,Overheads,0.0,-329435.20134658605,329435.20134658605,-1.0
2236,10,BFPP-5M8,Overheads,0.0,-29530941.28779608,29530941.28779608,-1.0
2236,10,BFPP-5M9,Overheads,0.0,-3234284.166229999,3234284.166229999,-1.0
2236,10,BFPP-5MA,Overheads,0.0,-21029083.1407281,21029083.1407281,-1.0
2236,10,BFPP-5MB,Overheads,0.0,-1375367.8386030544,1375367.8386030544,-1.0
2236,10,BFPP-5MF,Overheads,0.0,-433171.6388554608,433171.6388554608,-1.0
2236,10,BFPP-5MH,Overheads,0.0,-1926361.72686017,1926361.72686017,-1.0
2236,10,BFPP-5MI,Overheads,0.0,-597304.5928206067,597304.5928206067,-1.0
2236,10,BFPP-5NC,Overheads,0.0,-2578530.3078663703,2578530.3078663703,-1.0
2236,10,BFPP-5NG,Overheads,0.0,-77530.18654616036,77530.18654616036,-1.0
2236,10,BFPP-5NH,Overheads,0.0,-74220.26666770528,74220.26666770528,-1.0
2236,10,BFPP-5NI,Overheads,0.0,-51302.53128616243,51302.53128616243,-1.0
2236,10,BFPP-5NN,Overheads,0.0,-10829795.391472386,10829795.391472386,-1.0
2236,10,BFPP-5NU,Overheads,0.0,-176335.84205269354,176335.84205269354,-1.0
2236,10,BFPP-5O2,Overheads,0.0,-1054156.6628197962,1054156.6628197962,-1.0
2236,10,BFPP-5O3,Overheads,0.0,-491674.26315006055,491674.26315006055,-1.0
2236,10,BFPP-5OA,Overheads,0.0,-305926.00863999093,305926.00863999093,-1.0
2236,10,BFPP-5OB,Overheads,0.0,-276962.57657060237,276962.57657060237,-1.0
2236,10,BFPP-5OJ,Overheads,0.0,-7637844.532380571,7637844.532380571,-1.0
2236,10,BFPP-5OK,Overheads,0.0,-1287996.6699673538,1287996.6699673538,-1.0
2236,10,BFPP-5OL,Overheads,0.0,-852965.4939128518,852965.4939128518,-1.0
2236,10,BFPP-5OM,Overheads,0.0,-1507785.6685985038,1507785.6685985038,-1.0
2236,10,BFPP-5ON,Overheads,0.0,0.0,0.0,
2236,10,BFPP-5OO,Overheads,0.0,-2979389.042404086,2979389.042404086,-1.0
2236,10,BFPP-5OP,Overheads,0.0,0.0,0.0,
2236,10,BFPP-5P9,Overheads,0.0,-424793.4326300789,424793.4326300789,-1.0
2236,10,BFPP-5PL,Overheads,0.0,-432503.22358957096,432503.22358957096,-1.0
